userName,score,at,content
Pengguna Google,1,2025-04-16 06:03:38,maaf ya kak saya tarik kembali bintang nya sebab shopee sudah tidak join lagi dengan jnt sebab daerah banyuke hulu kab landak sudah tidak ada jasa kirim nya lagi saya sudah lama berlangganan di shopee tapi kali ne merasa sangat kecewa sebab tidak bisa order lagi di shopee 🥰😭😭😭
Pengguna Google,5,2025-04-16 06:01:59,bagus
Pengguna Google,5,2025-04-16 06:00:14,Sangat membantu sekali dalam mencari keperluan segala kebutuhan 👍🫰🙏 Keren banget gan
Pengguna Google,5,2025-04-16 05:59:19,sangat membantu.makasih
Pengguna Google,5,2025-04-16 05:59:08,"kenapa ya,,kalau pas buka aplikasi Shopee lama banget,keteranganya Shopee gak menanggapi gitu,"
Pengguna Google,1,2025-04-16 05:58:56,"gak beres kurir shopee, paket saya diretur tanpa persetujuan saya, jadi yg kena akun shopee saya, gak bisa COD/ CEK DULU"
Pengguna Google,4,2025-04-16 05:57:27,lumayan oke
Pengguna Google,1,2025-04-16 05:56:32,"kenapa ya shope saya sering ke log out sendiri, pdhl saya tidak merasa menglog out akun saya, karna lupa sandi jdi ga bisa login lgi, mana ada pesanan yg mau dilihat, tpi ga bisa liat karna ga bisa masuk akun sendiri"
Pengguna Google,4,2025-04-16 05:56:27,bagus
Pengguna Google,5,2025-04-16 05:55:52,membuat lebih mudah belanja semua ada dan produk ok
Pengguna Google,5,2025-04-16 05:55:29,bagus
Pengguna Google,1,2025-04-16 05:55:09,"ya elah shoope pelayanan makin buruk kali, beli barang d provinsi yg sama, masa makan waktu 5 hari. GK ngotak memang ini shoope..."
Pengguna Google,5,2025-04-16 05:53:19,oke
Pengguna Google,5,2025-04-16 05:52:00,"dulu pelanggan setia shopee,lalu of pindah lazada cz lbh mudah banyak dpt voucher+discount.skrg pakai shopee lg cz kebutuhan cari barang yg ga da di olshop lain."
Pengguna Google,5,2025-04-16 05:51:44,"Kemasan kurang rapi,, kotak rusak.."
Pengguna Google,5,2025-04-16 05:51:32,sangat bagus
Pengguna Google,5,2025-04-16 05:51:21,mantaaap
Pengguna Google,3,2025-04-16 05:50:10,"kenapa ya bayar tagihan listrik di shoope kok GK bisa, tapi saldo berkurang? aku udah 2x bayar tagihan listrik di shopee, yang pertama sukses, yang kedua gagal tapi saldonya hilang gitu aja, aku cek bulan ini tertulis tagihan 2 bulan, pdahal kn bulan lalu udah bayar, lalu kemana saldo ku itu☹️ mohon di perbaiki lagi shopee, kalau gini kn merugikan saya sebagai konsumen"
Pengguna Google,5,2025-04-16 05:50:06,"mempermudah saya mencari barang "" yg murah dan sdikit berkualitas 😀"
Pengguna Google,5,2025-04-16 05:49:45,kwalitas baik
Pengguna Google,5,2025-04-16 05:49:23,"Bagus yah, tapi masih ada penjualan penipuan yg berkedok harga murah🙏😅"
Pengguna Google,5,2025-04-16 05:49:23,"Senang berbelanja di shopee barang yang di order Alhamdulillah sesuai semua , teeuma kasih shopee"
Pengguna Google,5,2025-04-16 05:49:21,mantap
Pengguna Google,5,2025-04-16 05:49:17,mantappp
Pengguna Google,5,2025-04-16 05:48:23,jos
Pengguna Google,5,2025-04-16 05:48:18,"lebih bagus lagi kalau di sertakan pembayaran dengan metode e walet: Ovo, dana dkk."
Pengguna Google,5,2025-04-16 05:47:59,Belanja di Shopee rata² barangnya murah². dan kwalitas jg bagus
Pengguna Google,5,2025-04-16 05:47:54,aplikasi terbaik
Pengguna Google,5,2025-04-16 05:47:10,amazing
Pengguna Google,5,2025-04-16 05:45:55,bagus banget
Pengguna Google,5,2025-04-16 05:44:31,keren
Pengguna Google,5,2025-04-16 05:44:25,bisa sampai
Pengguna Google,5,2025-04-16 05:43:46,👍👍👍 𝑶𝒏𝒈𝒌𝒊𝒓𝒏𝒚𝒂 𝒎𝒂𝒏𝒕𝒂𝒇 𝒅𝒂𝒄𝒉 🤭🤭🤭 𝑲𝒂𝒍𝒂𝒖 𝒃𝒊𝒔𝒂 𝒅𝒊𝒌𝒖𝒓𝒂𝒏𝒈𝒊 𝒍𝒂𝒈𝒊 𝒃𝒊𝒂𝒓 𝒔𝒆𝒓𝒊𝒏𝒈 𝒎𝒆𝒔𝒆𝒏 𝒃𝒂𝒓𝒂𝒏𝒈 𝒅𝒊 𝑺𝒉𝒐𝒑𝒆𝒆 𝒏𝒚𝒂 𝒚𝒂 🙏🙏🙏
Pengguna Google,1,2025-04-16 05:43:43,expedisi SPX ancuuuuur..selalu telat
Pengguna Google,5,2025-04-16 05:42:55,good online shop tobe choosed
Pengguna Google,5,2025-04-16 05:41:30,"Belanja ke shopee menyenangkan murah, terpercaya dan pengiriman cepat"
Pengguna Google,3,2025-04-16 05:41:23,"fitur Shope untuk penjual menghapus sistem blokir untuk pembeli, hal ini shope sangat mendewakan pembeli, kita yg penjual sangat dirugikan karena adanya pembeli fiktif, gagal cod, atau lainnya. mohon untuk dikoreksi lagi kalau tidak mau lari ke tiktok atau tokopedia"
Pengguna Google,5,2025-04-16 05:41:04,pelayanan baik tatapi para penjual tidak melengkapi dan sering tidak sesuai dengan apa yang dipesan
Pengguna Google,5,2025-04-16 05:40:46,belanja lebih praktis
Pengguna Google,2,2025-04-16 05:40:02,saya pengguna setia shopee... tapi kenapa Paket saya semakin lama datangnya. Reguler sampai 20 hari sampai hemat sampai 27-30 hari sampai makin gak bener nie.
Pengguna Google,1,2025-04-16 05:38:15,banyak bug gak jelas
Pengguna Google,5,2025-04-16 05:37:05,teramakasih
Pengguna Google,5,2025-04-16 05:35:22,terpercaya👍
Pengguna Google,5,2025-04-16 05:35:02,"Selalu puas belanja di sini, rata2 barang yg di terima sesuai gak ada yg mengecewakan, harganya murah2 dan bisa dapat gratis ongkir. pengiriman juga cepat banget dan kurirnya ramah2."
Pengguna Google,5,2025-04-16 05:32:59,shopee sangat baguss
Pengguna Google,2,2025-04-16 05:32:39,"lama2 belanja di shopee makin MAHAL biaya LAYANAN nya, mentang2 diatas Tok2 shop"
Pengguna Google,1,2025-04-16 05:30:38,"paling benci klo habis logout trus mau masuk lagi susahnya minta ampun,dan anehnya harus pake verifikasi wajah pdhl wajah saya ga aq daftarkan,otomatis ga bisa masuk,aplikasi licik."
Pengguna Google,5,2025-04-16 05:30:35,bestt pokonya😍
Pengguna Google,5,2025-04-16 05:30:32,amanah
Pengguna Google,5,2025-04-16 05:30:06,sangat puaaas.
Pengguna Google,5,2025-04-16 05:30:00,kereen
Pengguna Google,5,2025-04-16 05:29:39,mantap belanja di shoope
Pengguna Google,5,2025-04-16 05:28:59,"shopee aplikasi yang sangat user friendly, mudah digunakan, tidak membingungkan. paling simpel. terutama dalam pembayaran untuk semua jenis bank dan platform"
Pengguna Google,5,2025-04-16 05:28:56,bagus
Pengguna Google,1,2025-04-16 05:28:33,"tolong itu spx kok bisa malam2 kirim, padahal seller sdh tutup, orang yg pesen jg sdh tidur, kok bisa eror sekelas shopee"
Pengguna Google,5,2025-04-16 05:27:25,puas belanja d shopee
Pengguna Google,5,2025-04-16 05:26:16,banyak gratis ongkir dan diskonnya
Pengguna Google,5,2025-04-16 05:23:36,I love shope🤍
Pengguna Google,5,2025-04-16 05:22:32,"barang nya lumayan bagus tapi sayang, kW"
Pengguna Google,5,2025-04-16 05:18:51,harga sesuai dgn barang. cepat pengiriman. barang ssuai dgn gambar
Pengguna Google,5,2025-04-16 05:18:20,bintang aja yg berbicara
Pengguna Google,4,2025-04-16 05:17:16,kurang menarik kalo di HP saya lag
Pengguna Google,5,2025-04-16 05:14:23,"saya suka apk ini,sangat membantu belanja barang2yg tidak ada di daerah saya"
Pengguna Google,5,2025-04-16 05:14:15,..sope..kurir..pedagang..semuanya ok lanjutkan..suks3s sllu untuk kalian.. semoga yg lain merasakan hal yg sama..sangat puas..😁😁😁
Pengguna Google,3,2025-04-16 05:13:42,tolong di perbaiki lagi lah. ini notifikasi nggak mau muncul samasekali. di HP redmi note 9 pro
Pengguna Google,5,2025-04-16 05:12:58,"aplikasi belanja online anti ribet & berkualitas,,, selama ini belanja di shopee belum ada terima yg aneh' dan jangan sampai🤩🤩🤩🤩"
Pengguna Google,1,2025-04-16 05:12:44,Apalah sampah sekali pake shopee express Paket saya 12 hari an baru sampe Biasanya pake J&T cmn 3-4 hari Pas mau retur barang malah belum di jemput sama sekali oleh kurirnya Padahal sudah ditentukan pengambilan tgl 14 Tapi sampai sekarang belum di jemput sama sekali
Pengguna Google,1,2025-04-16 05:12:28,"kecewa pakek apk ini ,saya order paket barang selalu gagal kirim ke lokasi ,mungkin pelayanan kurir kurang serius dalam bekerja atau kurang penegakan dari operator/ toko."
Pengguna Google,5,2025-04-16 05:12:13,baik
Pengguna Google,5,2025-04-16 05:12:04,Semoga semakin sukses
Pengguna Google,4,2025-04-16 05:10:23,"belanja anti ribet,"
Pengguna Google,5,2025-04-16 05:08:58,mantap
Pengguna Google,5,2025-04-16 05:08:24,good
Pengguna Google,5,2025-04-16 05:07:49,sering2 ya kasih gratis ongkirnya
Pengguna Google,5,2025-04-16 05:04:01,bagus
Pengguna Google,1,2025-04-16 05:03:50,katanya murah kok di iklan mau beli HP ada tulisan harganya 2000.000 kok pas mau di beli jadi 5000.000 males gua kalo di tipu tipu terus
Pengguna Google,5,2025-04-16 05:03:21,puas
Pengguna Google,5,2025-04-16 05:02:51,sgt membentuk mencari barang² yg d inginkan TOP lah
Pengguna Google,5,2025-04-16 05:02:40,"soppe msh candu ..skli kita klik smuaa ada disini ,tinggal pilih toko aja yg amanah dan bagus ...thank you SOP.."
Pengguna Google,5,2025-04-16 05:02:26,sangat puas dengan shopee
Pengguna Google,5,2025-04-16 05:02:15,Rekomendasi 🌟🌟🌟🌟🌟
Pengguna Google,5,2025-04-16 05:02:05,shoope jaya jaya jaya #bagilimitnya tambahin limit shoope pay doong sama spinjam 😘
Pengguna Google,5,2025-04-16 05:01:22,tanpa ribet
Pengguna Google,5,2025-04-16 05:01:06,bagus
Pengguna Google,5,2025-04-16 05:00:11,suka gratis ongkirnya
Pengguna Google,5,2025-04-16 04:57:56,selama belanja di shopee alhamdulilah tidak mengecewakan
Pengguna Google,5,2025-04-16 04:57:27,barang bagus
Pengguna Google,5,2025-04-16 04:57:25,bagus
Pengguna Google,5,2025-04-16 04:56:18,Mohon hati2 ada penipuan yg mengatas namakan shopee dgn alasan barang tertukar..trus ngasih barcot tolong abaikan
Pengguna Google,5,2025-04-16 04:56:10,SHOPEE SANGAT MANTAP
Pengguna Google,5,2025-04-16 04:55:43,Bagus
Pengguna Google,5,2025-04-16 04:54:47,gampang belanja
Pengguna Google,5,2025-04-16 04:53:48,good job
Pengguna Google,5,2025-04-16 04:52:58,shopee ok
Pengguna Google,5,2025-04-16 04:52:25,shopee its the bests
Pengguna Google,5,2025-04-16 04:52:02,"belanja di shopee enak ,puas 👍"
Pengguna Google,5,2025-04-16 04:51:47,barang nya bagus bagus. pengiriman cepat .. harga terjangkau.. TKS...
Pengguna Google,5,2025-04-16 04:50:49,good
Pengguna Google,5,2025-04-16 04:49:50,sangat baik
Pengguna Google,5,2025-04-16 04:49:48,the best
Pengguna Google,3,2025-04-16 04:48:35,"dari habis lebaran pengiriman estimasi shopee jadi lemot parah ,, daerah deket pun jadi lama ,, gak kaya biasanya cepet ahh jadi mager sama shopee"
Pengguna Google,5,2025-04-16 04:48:25,Shopee memang the best...
Pengguna Google,5,2025-04-16 04:46:32,ok
Pengguna Google,1,2025-04-16 04:45:37,"mau menang sendiri, selama memiliki keluhan tak pernah satupun terselesaikan."
Pengguna Google,5,2025-04-16 04:44:43,membantu untuk orang yg malas berbelanja menjadi mudah
Pengguna Google,5,2025-04-16 04:43:29,banyak promo
Pengguna Google,5,2025-04-16 04:43:28,👍👍👍
Pengguna Google,5,2025-04-16 04:42:37,semoga pelayanan lebihhh josss lagi
Pengguna Google,2,2025-04-16 04:41:53,"wah kacau sih, identitas gue bocor, alhasil ada paket nyasar"
Pengguna Google,3,2025-04-16 04:40:56,"sebenernya sistem pengiriman shopee food itu gmn si hemat ikut kiriman gabungan kata drivernya kalo gamau ikut gabungan pilih yang standard atau prioritas, udah standard pun masih ikut gabungan, prioritas pun juga padahal udah ada biaya sendiri tp masih juga minta uang tambahan parkir chat yang otomatis terkirim dari sistem pun masih sering diedit2 sama driver lu duh shopee benerin driver lu noh"
Pengguna Google,5,2025-04-16 04:40:54,Solusi terbaik saat ini ( 2025 )
Pengguna Google,5,2025-04-16 04:39:59,juosssss
Pengguna Google,5,2025-04-16 04:39:17,"suka banget belanja disini, sering free ongkir, dan barang yang aku CO selalu Realpic."
Pengguna Google,1,2025-04-16 04:38:09,pengiriman shopee lama banget
Pengguna Google,5,2025-04-16 04:36:34,jangan berhenti kasih diskon
Pengguna Google,5,2025-04-16 04:35:50,shopee emang keren
Pengguna Google,5,2025-04-16 04:35:00,Agak lola
Pengguna Google,2,2025-04-16 04:34:09,"sistem pembayaran cod kalo bisa dihapus aja si, kasian saya denger curhatan kurir tiap hari gara-gara paket cod, kebetulan temen saya kurir spx"
Pengguna Google,5,2025-04-16 04:34:07,bagus dan sangat berguna
Pengguna Google,5,2025-04-16 04:33:19,barangnya sangat memuaskan
Pengguna Google,5,2025-04-16 04:32:43,jadi kesenengan co
Pengguna Google,5,2025-04-16 04:32:30,bagus sekali pelayanan nya
Pengguna Google,5,2025-04-16 04:32:26,good job
Pengguna Google,5,2025-04-16 04:29:52,mntap
Pengguna Google,5,2025-04-16 04:28:18,suka berbelanja dishopee makasih shopee telah menemaniku belanja
Pengguna Google,5,2025-04-16 04:27:52,sangat bagus
Pengguna Google,5,2025-04-16 04:27:21,banyak membantuuu❤️❤️❤️🙏 yrimkasih banyaak
Pengguna Google,5,2025-04-16 04:26:37,ok
Pengguna Google,5,2025-04-16 04:25:59,"tempat belanja online terbaik yg pernah ada , semua barang yg dipesan sesuai ekspetasi🙏🏻🥰😍"
Pengguna Google,5,2025-04-16 04:24:50,"sangat amanah, mantap"
Pengguna Google,5,2025-04-16 04:23:32,shopee bisa memberikan lebih
Pengguna Google,5,2025-04-16 04:22:57,oke banget
Pengguna Google,5,2025-04-16 04:22:40,Mantabpp
Pengguna Google,4,2025-04-16 04:21:03,bayaki diskon gratis ongkirx lebih keren lagi
Pengguna Google,5,2025-04-16 04:20:44,baik
Pengguna Google,1,2025-04-16 04:18:50,"harusnya pertama buka app ke beranda lah,buka ke live bikin berisik aja"
Pengguna Google,5,2025-04-16 04:16:48,Sering2 kasi gratis ongkir ya shopee...
Pengguna Google,5,2025-04-16 04:16:09,keren
Pengguna Google,5,2025-04-16 04:16:05,the best banget
Pengguna Google,3,2025-04-16 04:15:39,susah amat mau ganti no
Pengguna Google,5,2025-04-16 04:15:26,tingkatkan bonus koinnya
Pengguna Google,5,2025-04-16 04:15:08,Shopee memudahkan kalangan berkreasi
Pengguna Google,5,2025-04-16 04:14:40,belanja makin mudah
Pengguna Google,5,2025-04-16 04:14:09,belanja jadi praktis dan menyenangkan
Pengguna Google,1,2025-04-16 04:14:08,"shopee pinjam nya lelet, kadang cepet"
Pengguna Google,5,2025-04-16 04:13:30,luar biasa emang terbaik
Pengguna Google,5,2025-04-16 04:13:17,pengiriman cepat kalau bisa tambah terus gratis ongkir
Pengguna Google,5,2025-04-16 04:13:09,ttp okeee
Pengguna Google,5,2025-04-16 04:13:04,sangat puas
Pengguna Google,5,2025-04-16 04:12:20,sangat bagus dan tidak bohong selersnya
Pengguna Google,5,2025-04-16 04:09:26,aman terpercaya kga kya di sebelah laza**
Pengguna Google,5,2025-04-16 04:08:27,sngat memuaskan smoga lebih bnyak lgi gratis ongkir y
Pengguna Google,5,2025-04-16 04:08:18,saya uka berhubungan dengan shopee
Pengguna Google,5,2025-04-16 04:06:55,sungguh mengejutkan“bebas ongkir ke seluruh dunia“🫣🫴🤣
Pengguna Google,5,2025-04-16 04:06:18,mantap lah
Pengguna Google,4,2025-04-16 04:06:14,pengiriman baik... dan sesuai ekspektasi
Pengguna Google,3,2025-04-16 04:05:39,😥😥
Pengguna Google,5,2025-04-16 04:04:45,"Terimakasih Shopee. Dengan adanya Shopee,sangat memudahkan dalam berbelanja."
Pengguna Google,5,2025-04-16 04:01:34,barang sesuai
Pengguna Google,5,2025-04-16 04:00:50,good
Pengguna Google,5,2025-04-16 03:58:15,good 👍👍
Pengguna Google,5,2025-04-16 03:58:07,sangat puas
Pengguna Google,5,2025-04-16 03:57:47,kiriman tepat.barang bagus
Pengguna Google,1,2025-04-16 03:56:18,"sangat tidak nyaman, saat membuka aplikasi langsung mengarah ke live atau video. shopee toko online bukan media sosial. saya mohon agar di perhatikan, supaya pengguna nyaman menggunakan aplikasi tidak membuang waktu dan Kouta internet"
Pengguna Google,5,2025-04-16 03:54:42,lancar aman dan terpercaya
Pengguna Google,3,2025-04-16 03:54:12,"kenapa ya kadang susah banget pake shopeepay, padahal total belanja 29an trs saldo shopeepay ada 30k tpi dibilang saldonya ga cukup, gimana dong ini mana udh diisi saldonya masa masih kurang, nyebelin bgt😓"
Pengguna Google,5,2025-04-16 03:53:48,"Jujur suka sama Aplikasi ini,selain banyak Vocher,juga banyak promo,namun kurang suka dengan pilihan pengiriman nya,selain lama,tidak ada pilihan seperti dulu,sewaktu masih ada J&T,pengiriman selalu ontime dan cepat,beda yang sekarang"
Pengguna Google,5,2025-04-16 03:50:10,sangat membantu
Pengguna Google,5,2025-04-16 03:49:01,"Tambain focer gratis ongkirnya. Terus kebanyakan gemnya, kinerja aplikasi nya melemah. Selalu ada dely, secara yang mengakses shope jugasudah banyak. Saran saya sih gem yang gak penting di hapus aja, Biar aplikasinya ringan lagi. Bintang 3 dulu"
Pengguna Google,5,2025-04-16 03:46:28,e-commerce yang asik buat belanja online
Pengguna Google,5,2025-04-16 03:43:29,mudah dan nyaman
Pengguna Google,5,2025-04-16 03:42:00,pada saat sebelum kirim paket mohon untuk kurirnya konfirmasi WA atau telpon dulu soalnya dirumah itu jam jamnya tertentu tidak selalu di rumah
Pengguna Google,5,2025-04-16 03:41:55,kenapa akun ku nggak bisa cod kk😭😭
Pengguna Google,4,2025-04-16 03:41:23,oke
Pengguna Google,1,2025-04-16 03:39:38,"begitu buka aplikasi lgsung ke video,itu bikin tambah lemot lagi.tlg di perbaiki"
Pengguna Google,5,2025-04-16 03:39:38,good job
Pengguna Google,1,2025-04-16 03:38:38,"tolong jangan kerja sama lagi sama jasa kirim ANTAREJA, pelayanan kurinya sangat buruk, katanya barang udah sampai dan kita tranfer uang tpi nyatanya paket belum sampai, pokoknya bnyak penipuan deh di tambah lagi pengiriman barang nya sangat lambat"
Pengguna Google,5,2025-04-16 03:36:10,shopee sangat membantu terima kasih shopee
Pengguna Google,4,2025-04-16 03:36:03,Mantap Sayang nya pengguna baru gak dapet gratis ongkir
Pengguna Google,5,2025-04-16 03:36:01,good👍
Pengguna Google,5,2025-04-16 03:34:53,keren
Pengguna Google,5,2025-04-16 03:34:48,ok
Pengguna Google,5,2025-04-16 03:34:46,belanja d sopi puas tidak mengecewakan manta
Pengguna Google,5,2025-04-16 03:33:06,"cukup memuaskan,kurirnyapun ramah semua.pertahankan terus kulitasnya"
Pengguna Google,5,2025-04-16 03:32:43,andalan
Pengguna Google,5,2025-04-16 03:32:14,sangat membantu tapa ribet lagi belanja
Pengguna Google,5,2025-04-16 03:31:23,sangat puas
Pengguna Google,5,2025-04-16 03:30:50,the best seller
Pengguna Google,5,2025-04-16 03:29:38,baik
Pengguna Google,5,2025-04-16 03:29:13,"kurir ya untuk daerah Karawang Klari duren sangat cepat dan sopan, baik, ramah.. mantap untuk kurir pejuang rupiah saya dukung apa pekerjaannya selagi itu halal GASKEN"
Pengguna Google,5,2025-04-16 03:29:01,bagus dan lebih murah meriah siap diserbu
Pengguna Google,5,2025-04-16 03:28:18,Sangat Membantu asal digunakan dengan bijak
Pengguna Google,5,2025-04-16 03:28:03,Ngebantu bgt buat saya yg mageran
Pengguna Google,5,2025-04-16 03:26:29,suka belanja di shopee semua barang yg di pesan sesuai orderan
Pengguna Google,5,2025-04-16 03:26:18,mantap
Pengguna Google,5,2025-04-16 03:25:30,akun Shopee saya kok gak bisa memfollo akun orang lain ya
Pengguna Google,1,2025-04-16 03:24:05,"sy beli barang seharga 1jtan. barang salah, dikembalikan dong. eh pengembalian dana di persulit sama toko xiaomi toko nya centang biru padahal. jwban shopi msh nunggu2 mulu. ga da kejelasan."
Pengguna Google,5,2025-04-16 03:24:01,mantap
Pengguna Google,5,2025-04-16 03:23:27,selalu beli di shopeee
Pengguna Google,5,2025-04-16 03:22:39,mantap
Pengguna Google,5,2025-04-16 03:21:02,the best
Pengguna Google,1,2025-04-16 03:20:53,iklanmu meresahkan bisa di ganti gak?!!!!!!
Pengguna Google,1,2025-04-16 03:20:50,sampah
Pengguna Google,1,2025-04-16 03:20:45,apk makin aneh masih ada voucher tapi tidak boleh di gunakan
Pengguna Google,5,2025-04-16 03:20:38,"Sampe saat ini, saya tetap berbelanja di Shopee. Ongkir sekarang lebih murah, bahkan gratis ongkir Rp0. Meskipun J&T Express sudah gak ada karena putus mitra dengan Shopee, tetapi masih memilih Jasa Pengiriman lain seperti SPX Express. Kembangkan terus dan tingkatkan performa aplikasi ini biar belanja lebih lancarrr :)"
Pengguna Google,5,2025-04-16 03:19:53,perbanyak potongan vocer ongkir supaya lebih jos lagi..
Pengguna Google,5,2025-04-16 03:19:03,lancar
Pengguna Google,5,2025-04-16 03:17:59,Tempat belanja kredit dan pinjaman lengkap
Pengguna Google,5,2025-04-16 03:16:41,bagus
Pengguna Google,5,2025-04-16 03:15:25,wokehhh
Pengguna Google,4,2025-04-16 03:14:21,saya pelanggan setia shopee
Pengguna Google,5,2025-04-16 03:13:20,"apk yg sangat memudahkan untuk berbelanja, tanpa harus keluar rumah, seler ramah, banyak promo, gratis ongkir, jadi lebih hemat"
Pengguna Google,5,2025-04-16 03:13:05,"belanja simpel ,mudal dan praktis"
Pengguna Google,5,2025-04-16 03:12:21,"1 Bulan entah berapa x harus update terus aplikasinya, kalau gak update leletnya ampun... kenapa sih harus sering² x update"
Pengguna Google,5,2025-04-16 03:12:20,top deh...
Pengguna Google,5,2025-04-16 03:11:27,oke
Pengguna Google,5,2025-04-16 03:11:07,aplikasi yang sangat membantu untuk keperluan segala kebutuhan
Pengguna Google,5,2025-04-16 03:09:03,sangat bagus
Pengguna Google,2,2025-04-16 03:08:49,shopee pingirimanya sekarang lamaa bangettt capek nunggunya udh mau seminggu paket ga nyampai..
Pengguna Google,5,2025-04-16 03:08:25,amanah
Pengguna Google,1,2025-04-16 03:06:36,"saya kesal, pengembalian barang nya di batalkan, itu sama kurir belum di ambil, kecewa saya dengan shopee"
Pengguna Google,1,2025-04-16 03:06:13,shopee tolong di rubah masak menu utama setiap buka shope langsung ke shopee vidio dan menyala terus
Pengguna Google,5,2025-04-16 03:06:10,aplikasi yang sangat membantu dalam belanja kebutuhan keperluan sehari - hari . Terimakasih sudah mempermudah hidup kami
Pengguna Google,5,2025-04-16 03:05:36,mantaffff 👍👍👍👍
Pengguna Google,5,2025-04-16 03:04:59,Banyak diskon nya
Pengguna Google,5,2025-04-16 03:00:38,So cool 👍👍
Pengguna Google,5,2025-04-16 03:00:09,semoga kinerja baiknya di pertahankan dan lebih di tingkatkan lagi
Pengguna Google,5,2025-04-16 02:59:49,nice good
Pengguna Google,2,2025-04-16 02:59:40,gak ISO di bukaa
Pengguna Google,5,2025-04-16 02:58:45,baik
Pengguna Google,5,2025-04-16 02:58:15,memuaskan
Pengguna Google,5,2025-04-16 02:56:43,makasi
Pengguna Google,1,2025-04-16 02:54:38,"makin kesini aneh, masa saldo dibawah 50rb gabisa pake shopepay"
Pengguna Google,5,2025-04-16 02:54:26,Shopee adalah suatu terobosan matket trading yg sngt maju dan pesat. dan kalo bs ada fitur kontak cs manajemen shopee yg bisa komunikasi lgsg.
Pengguna Google,4,2025-04-16 02:53:59,"suka dg apk nya, menyediakan segala macam kebutuhan hidup 😂 TPI makin kesini kog makin naik sih biaya admin nya min 😒🥴 lagi,untuk pembelian banyak metode pembayaran nya kog kebanyakan pake spaylater sih,kan jadi nya ribeut🤧😖"
Pengguna Google,5,2025-04-16 02:53:23,belanja cukup memuaskan.
Pengguna Google,5,2025-04-16 02:49:15,bagus
Pengguna Google,5,2025-04-16 02:48:03,beli di shopee barangnya gak pernah kecewa👍
Pengguna Google,5,2025-04-16 02:46:49,semoga semakin memuaskan dan sukses
Pengguna Google,1,2025-04-16 02:45:11,"hadewwwww lama banget dah setelah lepas j&t.biasanya 1 minggu smpai, ini hampir mau 10 hari paket gak sampai sampai."
Pengguna Google,5,2025-04-16 02:45:05,App yang sangat baik
Pengguna Google,5,2025-04-16 02:44:36,"aplikasi bagus, permintaan seui dengan pesanan, kurur baik.. tp g tau kenpa waktu buka ap"
Pengguna Google,5,2025-04-16 02:44:13,aplikasi mantap banyak bonus nya
Pengguna Google,5,2025-04-16 02:42:31,aplikasi terbaik sejagat raya
Pengguna Google,5,2025-04-16 02:41:45,pelayanan cepat
Pengguna Google,5,2025-04-16 02:40:22,cukup baik tapi kadang keluar sendiri aplikasi nya tolong di perbaikan iya terima kasih 😊😊🙏🙏
Pengguna Google,5,2025-04-16 02:39:02,pelayanan ok dan pengiriman barang cepat
Pengguna Google,5,2025-04-16 02:37:55,pelayanan baik
Pengguna Google,5,2025-04-16 02:36:09,luar biasa
Pengguna Google,5,2025-04-16 02:36:00,sesuai pesanan
Pengguna Google,5,2025-04-16 02:35:09,"terus tingkatkan kinerja yang baik agar pelanggan merasa puas,cepat,tepat dan lebih mudah untuk pelanggan mencari kebutuhan yang dibutuhkan para pelanggan"
Pengguna Google,4,2025-04-16 02:34:56,saya agak kecewa akhir akhir ini karena pengiriman shoppe sangat lamaa sekali padahal dulu sangat cepat dan tepat waktu
Pengguna Google,5,2025-04-16 02:34:37,"mantab, terpercaya"
Pengguna Google,5,2025-04-16 02:33:05,urusan belanja shopee solusinya
Pengguna Google,5,2025-04-16 02:29:14,mantap bs di gunakan
Pengguna Google,5,2025-04-16 02:26:54,bagus
Pengguna Google,1,2025-04-16 02:26:20,"sopii gajelasss, pesanan selalu di batalkan karena aktivitas tidak wajar, KENAPA NGADAIN VOUCHER KALO TU VOUCHER GABISA KEPAKE KOCAKKKKK!bikin ribet harus co ulang jadinya"
Pengguna Google,5,2025-04-16 02:24:58,membantu dalam mencari kebutuhan
Pengguna Google,5,2025-04-16 02:21:40,sangat bermanfaat dan bagus
Pengguna Google,5,2025-04-16 02:21:22,sudah ada peningkatan.. semenjak saya komplain di kantor pusat bagus kembangkan pelayanan yang baik
Pengguna Google,5,2025-04-16 02:21:14,Puas dan happy bersama shopee
Pengguna Google,5,2025-04-16 02:20:53,produknya banyak harganya terjangkau
Pengguna Google,5,2025-04-16 02:20:46,bagus
Pengguna Google,5,2025-04-16 02:20:20,mantap
Pengguna Google,5,2025-04-16 02:19:31,okelah selama ini belanja di shopee
Pengguna Google,1,2025-04-16 02:16:34,"SKRG SHOPEE SGT BURUK,, BENER² JELEK PELAYANAN NYA,, PERBAIKI DULU KWALITAS PENGIRIMAN LUUU, BARU LU BOLEH BLACKLIST JNT,, APAAN DAH SPX LELET NYA KAYAK SIPUT"
Pengguna Google,1,2025-04-16 02:16:21,"sy pesan atribut maxim bike dri tgl 7 April 2025,sampai skrng blm terkirim, padahal status pengiriman selesai,"
Pengguna Google,5,2025-04-16 02:15:44,"pengirimannya cepat, banyak voucher juga"
Pengguna Google,4,2025-04-16 02:15:12,saya pernah dikecewakan oleh shopee. dn saya ingin mreka memperbaiki kinerjanya.
Pengguna Google,5,2025-04-16 02:10:20,ok
Pengguna Google,5,2025-04-16 02:08:52,sekses selalu
